is_anomalous,category,raw_log,cpu_utilization,memory_utilization,process_count,unusual_process_executed,privilege_escalation_attempt,duration,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,c2_beaconing_score,dns_tunneling_flag,impossible_travel,mfa_bypass,privilege_changes,login_hour,read_bytes_sec,write_bytes_sec,exfiltration_ratio
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,79.44,283,0,0,1.6315,628,2222,0,171,174,0.8358,0.8329,214,158,0.0203,0,0,0,0,16,2376.34,2323.46,0.2826
0,normal,Telemetry stream verified: Core metrics secure.,83.57,90.68,280,0,0,1.9975,788,323,0,164,138,0.9084,0.0337,169,163,0.0691,0,0,0,0,18,2394.83,2610.96,2.4396
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,84.43,81.9,276,0,0,2.2142,1509,950,0,165,141,0.9193,0.076,213,171,0.0334,0,0,0,1,8,2439.54,2501.75,1.5884
0,normal,Telemetry stream verified: Core metrics secure.,68.94,87.41,270,0,0,1.012,47,720,0,158,120,0.8052,0.0916,192,164,0.0513,0,0,0,0,12,1672.0,2365.6,0.0653
0,normal,Telemetry stream verified: Core metrics secure.,76.35,84.86,265,0,0,1.3974,820,641,0,157,139,0.804,0.0202,158,151,0.0446,0,0,0,0,15,3158.43,1279.02,1.2793
0,normal,Telemetry stream verified: Core metrics secure.,84.36,83.67,276,0,0,2.4682,519,399,0,159,114,0.8512,0.0569,206,148,0.0915,0,0,0,0,9,2282.05,2548.51,1.3008
0,normal,Telemetry stream verified: Core metrics secure.,79.78,84.37,279,0,0,2.4061,867,1132,0,157,121,0.8471,0.0077,196,143,0.0722,0,0,0,0,17,3465.89,1780.26,0.7659
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.27,278,0,0,2.0229,96772,1500,0,159,111,0.8359,0.1122,159,168,0.9104,1,0,0,0,13,2539.68,1668.55,64.5147
0,normal,Telemetry stream verified: Core metrics secure.,79.65,89.8,266,0,0,0.6773,558,3583,0,161,129,0.8662,0.1,185,145,0.083,0,0,0,0,13,3102.95,2533.22,0.1557
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,75.13,85.73,273,0,0,0.8664,315,2374,0,160,113,0.964,0.1433,185,138,0.0912,0,0,0,1,17,2218.94,1090.17,0.1327
0,normal,Telemetry stream verified: Core metrics secure.,77.49,83.26,284,0,0,0.404,97,963,0,164,125,0.9223,0.0976,182,153,0.1104,0,0,0,0,16,2912.37,2286.84,0.1007
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,74.81,84.35,266,0,0,0.735,412,2419,0,163,128,0.9544,0.0926,168,143,0.0333,0,0,0,1,16,2416.32,1848.81,0.1703
0,normal,Telemetry stream verified: Core metrics secure.,76.54,86.49,273,0,0,2.3646,1371,12165,0,162,123,0.8645,0.0312,173,155,0.0558,0,0,0,0,17,3243.63,1915.63,0.1127
0,normal,Telemetry stream verified: Core metrics secure.,76.82,84.86,272,0,0,1.0443,302,184,0,158,115,0.9683,0.0498,175,142,0.1059,0,0,0,0,8,3198.82,1142.34,1.6413
0,normal,Telemetry stream verified: Core metrics secure.,80.43,87.54,268,0,0,0.7166,2628,4568,0,164,130,0.9735,0.0492,190,167,0.0561,0,0,0,0,11,2272.22,2771.96,0.5753
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,79.39,82.7,279,0,0,1.923,1293628,201,0,158,130,0.8422,0.0585,185,162,0.0645,0,1,1,1,18,193590.03,1592.05,6435.9602
0,normal,Telemetry stream verified: Core metrics secure.,86.33,81.67,282,0,0,1.8748,265,6116,0,159,137,0.8378,0.1314,190,161,0.0748,0,0,0,0,10,2851.05,2421.21,0.0433
0,normal,Telemetry stream verified: Core metrics secure.,82.64,89.96,273,0,0,0.5097,511,539,0,161,117,0.8126,0.0104,187,140,0.0936,0,0,0,0,16,2217.96,1147.87,0.9481
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,76.37,87.92,280,0,0,1.8052,234,4165,0,164,122,0.8304,0.0191,166,134,0.0314,0,0,0,1,10,3011.11,2404.46,0.0562
0,normal,Telemetry stream verified: Core metrics secure.,87.05,88.13,282,0,0,0.7581,1953,2917,0,163,137,0.8668,0.0874,180,140,0.0945,0,0,0,0,13,3045.23,2412.23,0.6695
0,normal,Telemetry stream verified: Core metrics secure.,75.8,85.62,279,0,0,2.4783,795,337,0,163,115,0.8937,0.0919,165,142,0.0916,0,0,0,0,11,3184.7,1077.28,2.3591
0,normal,Telemetry stream verified: Core metrics secure.,81.39,82.78,280,0,0,1.1382,860,4005,0,156,118,0.8854,0.0462,168,152,0.104,0,0,0,0,14,2487.83,2447.36,0.2147
0,normal,Telemetry stream verified: Core metrics secure.,83.35,82.96,278,0,0,1.7182,712,252,0,160,133,0.9942,0.0707,198,153,0.0337,0,0,0,0,12,2704.49,2138.47,2.8254
0,normal,Telemetry stream verified: Core metrics secure.,77.47,82.11,276,0,0,0.7896,2061,757,0,159,119,0.9133,0.0914,175,162,0.0239,0,0,0,0,9,2607.52,2097.17,2.7226
0,normal,Telemetry stream verified: Core metrics secure.,75.76,87.53,281,0,0,1.3534,2004,3385,0,161,117,0.9518,0.1017,208,173,0.0632,0,0,0,0,10,2283.67,1393.0,0.592
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,86.0,278,0,0,0.1442,117664,1500,0,165,123,0.9214,0.0195,190,144,0.8762,1,0,0,0,11,2564.54,1828.21,78.4427
0,normal,Telemetry stream verified: Core metrics secure.,78.38,82.54,272,0,0,2.1633,682,1385,0,160,130,0.8516,0.0426,194,160,0.0369,0,0,0,0,9,3432.66,2106.92,0.4924
0,normal,Telemetry stream verified: Core metrics secure.,85.92,85.12,267,0,0,1.8049,51,237,0,160,116,0.8304,0.0408,205,138,0.0547,0,0,0,0,16,2780.48,1934.23,0.2152
0,normal,Telemetry stream verified: Core metrics secure.,75.85,87.68,268,0,0,1.7006,780,193,0,158,124,0.8752,0.0124,205,173,0.09,0,0,0,0,16,3007.06,1106.1,4.0415
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,71.26,87.08,275,0,0,2.1518,1645330,2312,0,157,135,0.9648,0.1494,188,139,0.0353,0,1,1,1,10,157625.18,1939.28,711.6479
0,normal,Telemetry stream verified: Core metrics secure.,78.54,82.86,270,0,0,1.8858,2549,788,0,162,133,0.8799,0.0139,194,173,0.0957,0,0,0,0,10,2924.59,1746.33,3.2348
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,87.18,279,0,0,1.3057,65239,1500,0,164,145,0.8489,0.0754,193,153,0.9475,1,0,0,0,9,2682.67,975.44,43.4927
0,normal,Telemetry stream verified: Core metrics secure.,80.3,83.02,283,0,0,0.3746,299,5414,0,159,113,0.9655,0.0067,175,134,0.0158,0,0,0,0,17,3590.53,980.46,0.0552
0,normal,Telemetry stream verified: Core metrics secure.,74.98,81.38,276,0,0,2.2685,190,2658,0,161,141,0.8687,0.0559,187,139,0.0977,0,0,0,0,8,3252.48,1588.9,0.0715
0,normal,Telemetry stream verified: Core metrics secure.,77.13,82.77,269,0,0,1.3718,237,3319,0,156,113,0.9109,0.0889,182,148,0.1038,0,0,0,0,12,1679.14,2399.76,0.0714
0,normal,Telemetry stream verified: Core metrics secure.,76.88,85.45,284,0,0,1.0956,770,1823,0,162,117,0.901,0.0122,172,166,0.0136,0,0,0,0,18,3535.67,1618.09,0.4224
0,normal,Telemetry stream verified: Core metrics secure.,80.44,91.05,275,0,0,0.9711,289,185,0,158,123,0.909,0.0993,188,171,0.0134,0,0,0,0,15,2488.57,2730.98,1.5622
0,normal,Telemetry stream verified: Core metrics secure.,82.08,77.91,274,0,0,0.8542,1206,245,0,160,141,0.9012,0.0527,177,134,0.1138,0,0,0,0,11,2982.02,1442.55,4.9224
0,normal,Telemetry stream verified: Core metrics secure.,83.5,82.31,272,0,0,1.3304,290,981,0,161,121,0.924,0.0793,194,158,0.1128,0,0,0,0,9,2540.06,2125.63,0.2956
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,88.02,83.09,423,1,1,1.1275,2094,3665,0,156,139,0.9094,0.0334,184,166,0.0551,0,0,0,0,17,1939.38,1370.68,0.5714
0,normal,Telemetry stream verified: Core metrics secure.,76.21,80.15,281,0,0,2.1456,1334,7533,0,157,133,0.9663,0.12,187,136,0.0161,0,0,0,0,17,3300.87,1630.64,0.1771
0,normal,Telemetry stream verified: Core metrics secure.,80.9,87.87,274,0,0,1.2053,684,307,0,159,122,0.8394,0.0022,180,133,0.0224,0,0,0,0,11,3062.18,926.08,2.228
0,normal,Telemetry stream verified: Core metrics secure.,74.69,76.4,275,0,0,1.5927,624,1566,0,164,125,0.9757,0.0577,203,156,0.0928,0,0,0,0,10,2194.37,1604.06,0.3985
0,normal,Telemetry stream verified: Core metrics secure.,84.97,86.4,283,0,0,2.3794,200,4712,0,162,129,0.8611,0.0924,172,146,0.0002,0,0,0,0,12,3063.87,1386.58,0.0424
0,normal,Telemetry stream verified: Core metrics secure.,84.62,88.15,269,0,0,1.8695,426,54,0,160,141,0.8859,0.1295,162,156,0.0949,0,0,0,0,18,3486.12,2377.51,7.8889
0,normal,Telemetry stream verified: Core metrics secure.,82.83,86.73,283,0,0,0.9512,2248,1147,0,163,130,0.9151,0.0218,188,146,0.0092,0,0,0,0,18,3342.35,2336.76,1.9599
0,normal,Telemetry stream verified: Core metrics secure.,82.08,87.68,277,0,0,1.3719,328,1573,0,162,139,0.8281,0.0547,200,160,0.1194,0,0,0,0,14,1833.48,958.38,0.2085
0,normal,Telemetry stream verified: Core metrics secure.,78.93,83.59,280,0,0,2.1189,209,477,0,163,116,0.9138,0.0792,174,164,0.0386,0,0,0,0,16,3184.33,2466.58,0.4382
0,normal,Telemetry stream verified: Core metrics secure.,76.21,86.79,274,0,0,0.5818,241,894,0,165,135,0.9942,0.0835,180,180,0.0233,0,0,0,0,14,2131.31,1681.93,0.2696
0,normal,Telemetry stream verified: Core metrics secure.,82.44,85.81,269,0,0,2.488,189,1120,0,160,118,0.8412,0.0613,191,166,0.0621,0,0,0,0,10,3593.68,1158.73,0.1688
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.07,272,0,0,2.2211,429,951,0,198,202,0.8315,0.9905,171,172,0.1115,0,0,0,0,16,2465.37,1855.45,0.4511
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,88.54,88.66,366,1,1,0.1781,374,345,0,161,127,0.8674,0.0715,166,139,0.1055,0,0,0,0,15,2922.86,1509.17,1.0841
0,normal,Telemetry stream verified: Core metrics secure.,83.82,87.57,266,0,0,0.8643,510,3777,0,163,114,0.859,0.131,173,143,0.0537,0,0,0,0,18,2166.3,1436.12,0.135
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,93.29,86.9,283,1,1,0.298,112,2175,0,164,140,0.9554,0.0184,201,149,0.0707,0,0,0,0,8,2807.18,1797.91,0.0515
0,normal,Telemetry stream verified: Core metrics secure.,85.81,84.84,277,0,0,2.0831,240,682,0,164,125,0.8165,0.043,188,177,0.0583,0,0,0,0,14,1872.61,1443.77,0.3519
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,78.41,83.23,265,0,0,1.0986,753,345,0,164,121,0.9643,0.1252,167,175,0.0415,0,0,0,1,15,2548.36,1408.03,2.1826
0,normal,Telemetry stream verified: Core metrics secure.,78.67,89.55,275,0,0,2.1632,557,363,0,161,117,0.8424,0.0112,204,169,0.0589,0,0,0,0,13,2853.36,2369.77,1.5344
0,normal,Telemetry stream verified: Core metrics secure.,76.08,88.78,279,0,0,0.4037,1552,1342,0,161,119,0.9747,0.0,201,172,0.0205,0,0,0,0,8,2243.19,1654.88,1.1565
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,90.6,278,0,0,1.2189,51053,1500,0,156,127,0.9268,0.0238,169,131,0.8819,1,0,0,0,11,3513.32,1273.96,34.0353
0,normal,Telemetry stream verified: Core metrics secure.,81.36,86.47,269,0,0,0.5051,614,3446,0,165,117,0.8204,0.0884,172,133,0.0243,0,0,0,0,8,2251.72,1304.91,0.1782
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,87.48,284,0,0,2.4936,90077,1500,0,165,132,0.8115,0.0393,169,159,0.9647,1,0,0,0,11,2584.38,2499.51,60.0513
0,normal,Telemetry stream verified: Core metrics secure.,78.9,87.02,268,0,0,0.5384,155,784,0,161,121,0.8242,0.0747,187,168,0.1053,0,0,0,0,14,3125.84,1359.66,0.1977
0,normal,Telemetry stream verified: Core metrics secure.,79.73,86.73,281,0,0,2.0712,458,1493,0,157,120,0.8129,0.0234,172,166,0.039,0,0,0,0,18,2000.87,2116.17,0.3068
0,normal,Telemetry stream verified: Core metrics secure.,78.17,86.37,271,0,0,1.412,701,344,0,157,131,0.8083,0.0789,192,166,0.086,0,0,0,0,8,2187.95,913.84,2.0378
0,normal,Telemetry stream verified: Core metrics secure.,77.68,89.39,266,0,0,1.22,45,2173,0,164,141,0.9202,0.0871,210,171,0.1163,0,0,0,0,14,1852.26,915.19,0.0207
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,98.54,91.94,270,1,1,1.8895,1319,1939,0,162,141,0.8085,0.1234,191,156,0.0736,0,0,0,0,12,3554.86,944.28,0.6802
0,normal,Telemetry stream verified: Core metrics secure.,78.86,85.72,276,0,0,2.3165,662,1286,0,161,132,0.9983,0.0522,165,139,0.0905,0,0,0,0,14,2858.84,2339.67,0.5148
0,normal,Telemetry stream verified: Core metrics secure.,82.85,81.24,280,0,0,1.5005,300,856,0,159,116,0.9858,0.1185,201,146,0.0687,0,0,0,0,12,2273.36,1344.59,0.3505
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.57,85.84,391,1,1,1.3692,674,417,0,158,111,0.9208,0.0571,183,141,0.0206,0,0,0,0,14,3386.22,1638.46,1.6163
0,normal,Telemetry stream verified: Core metrics secure.,80.11,82.16,273,0,0,0.4727,758,1581,0,162,117,0.8105,0.0037,196,172,0.0901,0,0,0,0,10,2879.45,934.33,0.4794
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,89.19,280,0,0,0.1755,406,632,0,179,160,0.9216,0.8553,194,163,0.0451,0,0,0,0,11,2473.81,2115.92,0.6424
0,normal,Telemetry stream verified: Core metrics secure.,82.89,83.1,280,0,0,1.2227,1450,2116,0,156,123,0.8064,0.0067,181,165,0.0425,0,0,0,0,9,2480.72,1256.33,0.6853
0,normal,Telemetry stream verified: Core metrics secure.,77.9,82.5,282,0,0,1.228,3344,441,0,161,121,0.8824,0.0167,197,133,0.0872,0,0,0,0,14,2790.02,1496.25,7.5828
0,normal,Telemetry stream verified: Core metrics secure.,84.02,83.08,281,0,0,1.016,1039,106,0,156,137,0.8399,0.0383,188,149,0.0685,0,0,0,0,16,3071.64,2574.02,9.8019
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,81.15,266,0,0,2.0179,81126,1500,0,163,124,0.9756,0.1114,168,142,0.9191,1,0,0,0,11,1690.45,2458.69,54.084
0,normal,Telemetry stream verified: Core metrics secure.,73.8,85.24,282,0,0,1.5466,162,269,0,160,136,0.9745,0.0516,179,173,0.0856,0,0,0,0,18,2951.84,2441.4,0.6022
0,normal,Telemetry stream verified: Core metrics secure.,77.78,88.54,282,0,0,1.356,337,1011,0,161,142,0.83,0.0665,188,155,0.109,0,0,0,0,17,2301.0,1468.76,0.3333
0,normal,Telemetry stream verified: Core metrics secure.,77.73,89.38,278,0,0,0.5927,545,3891,0,163,117,0.8154,0.0445,181,161,0.0825,0,0,0,0,10,2385.16,2339.11,0.1401
0,normal,Telemetry stream verified: Core metrics secure.,77.44,86.88,267,0,0,0.2821,638,868,0,159,137,0.9825,0.1443,186,152,0.1151,0,0,0,0,9,3070.82,2506.47,0.735
0,normal,Telemetry stream verified: Core metrics secure.,75.68,80.62,278,0,0,0.272,354,5945,0,165,134,0.9014,0.1456,171,159,0.083,0,0,0,0,10,2925.03,2306.29,0.0595
0,normal,Telemetry stream verified: Core metrics secure.,75.52,86.41,266,0,0,1.8107,885,6864,0,164,134,0.9032,0.0722,166,167,0.0137,0,0,0,0,13,2198.87,977.95,0.1289
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,87.44,92.0,365,1,1,1.3865,562,1881,0,156,116,0.9007,0.1467,169,151,0.0289,0,0,0,0,8,3041.02,1912.75,0.2988
0,normal,Telemetry stream verified: Core metrics secure.,78.73,86.27,272,0,0,2.3915,1250,3865,0,165,141,0.8831,0.137,213,171,0.073,0,0,0,0,8,3119.69,2162.84,0.3234
0,normal,Telemetry stream verified: Core metrics secure.,82.15,85.16,281,0,0,2.4664,209,412,0,156,115,0.9964,0.065,193,131,0.0831,0,0,0,0,12,2269.14,1934.51,0.5073
0,normal,Telemetry stream verified: Core metrics secure.,76.31,82.37,283,0,0,1.4228,1055,1242,0,161,119,0.9698,0.045,185,154,0.0443,0,0,0,0,10,2343.88,1937.47,0.8494
0,normal,Telemetry stream verified: Core metrics secure.,75.3,82.99,283,0,0,1.6248,351,1244,0,159,113,0.8604,0.025,179,169,0.1007,0,0,0,0,14,2805.73,2274.61,0.2822
0,normal,Telemetry stream verified: Core metrics secure.,80.55,87.12,272,0,0,1.7786,1231,2661,0,157,135,0.9967,0.0901,181,152,0.0984,0,0,0,0,12,3130.04,1314.87,0.4626
0,normal,Telemetry stream verified: Core metrics secure.,74.41,80.24,284,0,0,0.5025,1558,3791,0,156,123,0.8062,0.1014,185,125,0.0271,0,0,0,0,15,3138.03,2581.14,0.411
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,74.25,85.68,269,0,0,0.7168,1629870,1156,0,161,112,0.9043,0.1248,166,159,0.0333,0,1,1,1,15,230927.85,2617.08,1409.9221
0,normal,Telemetry stream verified: Core metrics secure.,86.55,80.96,269,0,0,2.2255,4976,109,0,158,112,0.9222,0.1116,177,159,0.0569,0,0,0,0,15,2403.55,1648.07,45.6514
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,82.94,86.18,271,0,0,2.2027,1062,393,0,159,131,0.9706,0.0786,200,147,0.1063,0,0,0,1,11,2743.43,1643.1,2.7023
0,normal,Telemetry stream verified: Core metrics secure.,76.75,86.63,271,0,0,1.6426,93,513,0,162,134,0.8733,0.1141,168,147,0.0665,0,0,0,0,15,2048.66,1834.28,0.1813
0,normal,Telemetry stream verified: Core metrics secure.,86.54,88.28,275,0,0,1.297,801,776,0,160,125,0.924,0.0736,182,139,0.0528,0,0,0,0,17,2886.19,1985.18,1.0322
0,normal,Telemetry stream verified: Core metrics secure.,79.04,83.02,279,0,0,0.3377,109,2821,0,161,121,0.8121,0.0366,197,155,0.0003,0,0,0,0,10,2069.84,1169.68,0.0386
0,normal,Telemetry stream verified: Core metrics secure.,77.42,83.66,265,0,0,1.5651,1234,778,0,162,135,0.9092,0.0305,170,153,0.0876,0,0,0,0,14,2135.36,1087.01,1.5861
0,normal,Telemetry stream verified: Core metrics secure.,76.49,80.44,281,0,0,2.2935,451,1209,0,163,132,0.9055,0.032,206,161,0.1026,0,0,0,0,12,1671.81,1615.58,0.373
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,83.81,83.33,278,0,0,0.7366,838830,169,0,156,136,0.9285,0.0277,197,126,0.1017,0,1,1,1,18,219601.99,2595.66,4963.4911
0,normal,Telemetry stream verified: Core metrics secure.,84.71,83.85,272,0,0,0.1462,552,764,0,159,126,0.9038,0.1042,200,154,0.0244,0,0,0,0,12,3290.17,1891.3,0.7225
0,normal,Telemetry stream verified: Core metrics secure.,80.46,84.78,267,0,0,0.6304,495,780,0,160,114,0.8287,0.0655,199,131,0.0457,0,0,0,0,11,3504.16,2415.48,0.6346
0,normal,Telemetry stream verified: Core metrics secure.,77.93,81.35,282,0,0,1.0265,4831,2568,0,165,127,0.9988,0.1286,184,132,0.1152,0,0,0,0,12,2303.98,2586.61,1.8812
0,normal,Telemetry stream verified: Core metrics secure.,74.04,85.74,283,0,0,0.9305,354,4213,0,156,126,0.983,0.0997,190,146,0.0758,0,0,0,0,17,2299.87,1889.48,0.084
0,normal,Telemetry stream verified: Core metrics secure.,80.67,88.83,267,0,0,0.2524,1103,11826,0,163,135,0.8811,0.0144,206,153,0.0294,0,0,0,0,8,2006.23,2629.6,0.0933
0,normal,Telemetry stream verified: Core metrics secure.,83.32,79.58,283,0,0,2.4187,898,630,0,161,127,0.8424,0.0404,174,139,0.1028,0,0,0,0,11,2118.67,1028.04,1.4254
0,normal,Telemetry stream verified: Core metrics secure.,78.99,80.97,272,0,0,1.7501,1574,1230,0,158,124,0.8662,0.1206,194,130,0.001,0,0,0,0,11,3068.74,1114.29,1.2797
0,normal,Telemetry stream verified: Core metrics secure.,81.09,83.84,270,0,0,0.2301,1096,423,0,158,126,0.8312,0.1044,184,146,0.0184,0,0,0,0,11,2501.54,1350.74,2.591
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,81.23,274,0,0,1.5195,117869,1500,0,162,126,0.8539,0.1051,198,137,0.9559,1,0,0,0,16,3216.11,1792.26,78.5793
0,normal,Telemetry stream verified: Core metrics secure.,78.93,88.53,265,0,0,1.634,216,728,0,158,127,0.9282,0.0401,193,170,0.0635,0,0,0,0,11,1842.97,1824.84,0.2967
0,normal,Telemetry stream verified: Core metrics secure.,77.34,83.18,268,0,0,1.0475,272,841,0,160,124,0.8012,0.0707,176,140,0.0089,0,0,0,0,12,2425.1,2701.42,0.3234
0,normal,Telemetry stream verified: Core metrics secure.,80.96,85.72,280,0,0,2.1669,67,3169,0,156,118,0.8258,0.1186,186,151,0.0993,0,0,0,0,8,3121.43,2484.02,0.0211
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,88.51,282,0,0,0.1154,67677,1500,0,165,130,0.8463,0.1033,172,175,0.9706,1,0,0,0,9,3427.94,2340.02,45.118
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,82.17,83.01,280,0,0,1.725,1424254,1827,0,165,138,0.9263,0.1438,210,173,0.078,0,1,1,1,9,293855.26,1833.21,779.5588
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.19,93.92,403,1,1,1.6431,52,690,0,159,132,0.9607,0.0895,169,165,0.1017,0,0,0,0,18,2170.36,1528.5,0.0754
0,normal,Telemetry stream verified: Core metrics secure.,73.26,85.77,273,0,0,1.4967,1985,2462,0,163,132,0.9398,0.0106,205,144,0.0808,0,0,0,0,8,2098.07,1366.92,0.8063
0,normal,Telemetry stream verified: Core metrics secure.,85.3,86.87,267,0,0,0.3683,503,683,0,163,126,0.9398,0.1393,209,144,0.1104,0,0,0,0,14,2156.63,960.72,0.7365
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.12,271,0,0,1.743,1140,499,0,175,202,0.8563,0.8452,189,142,0.0968,0,0,0,0,10,2359.58,1252.59,2.2846
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,84.83,85.37,272,0,0,0.5502,799,648,0,163,130,0.8779,0.074,209,141,0.0823,0,0,0,1,12,3037.47,1639.32,1.233
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,86.69,277,0,0,1.5449,79,2411,0,178,164,0.9815,0.9148,157,148,0.007,0,0,0,0,14,2724.17,2126.92,0.0328
